ID,Dataset,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion,avg_sam_mask_AP_50_95
1937,powder,YOLOv8 X-Large,True,True,6,Distance Max,5%,110%,100%,0.40298688689619466
1938,powder,YOLOv8 X-Large,True,True,6,Distance Max,5%,110%,110%,0.4011090148062747
1939,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,90%,90%,0.5157656776153536
1940,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,90%,100%,0.5189681853623624
1941,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,90%,110%,0.52604555530885
1942,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,100%,90%,0.5076765028164462
1943,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,100%,100%,0.47119054852771136
1944,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,100%,110%,0.46800180650713247
1945,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,110%,90%,0.4460194284986226
1946,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,110%,100%,0.44153522596887207
1947,powder,YOLOv8 X-Large,True,True,6,Distance Max,10%,110%,110%,0.44416704167117116
1948,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,90%,90%,0.5535988016596924
1949,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,90%,100%,0.5491238749050845
1950,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,90%,110%,0.5577354491671168
1951,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,100%,90%,0.50634975568763
1952,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,100%,100%,0.5039527382882075
1953,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,100%,110%,0.5045688510006184
1954,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,110%,90%,0.46810662183036655
1955,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,110%,100%,0.45972462508658235
1956,powder,YOLOv8 X-Large,True,True,6,Distance Max,15%,110%,110%,0.46135394156909615
1957,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,90%,90%,0.599055792800831
1958,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,90%,100%,0.578177099721355
1959,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,90%,110%,0.6195389678120343
1960,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,100%,90%,0.5917137672734702
1961,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,100%,100%,0.5826888110664936
1962,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,100%,110%,0.6045102507607448
1963,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,110%,90%,0.5548187312333495
1964,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,110%,100%,0.5585549378283473
1965,powder,YOLOv8 X-Large,True,True,6,Voronoi,0%,110%,110%,0.5591915718741863
1966,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,90%,90%,0.6303602593858858
1967,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,90%,100%,0.6278359663016481
1968,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,90%,110%,0.6093409088202085
1969,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,100%,90%,0.5806715149332834
1970,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,100%,100%,0.599185001784156
1971,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,100%,110%,0.5850041609154905
1972,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,110%,90%,0.5671655271046434
1973,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,110%,100%,0.5577082303088161
1974,powder,YOLOv8 X-Large,True,True,6,Voronoi,5%,110%,110%,0.5724759446835815
1975,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,90%,90%,0.6667301467512086
1976,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,90%,100%,0.6343559066608427
1977,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,90%,110%,0.6222658100130122
1978,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,100%,90%,0.5957226602684882
1979,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,100%,100%,0.5942869068141172
1980,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,100%,110%,0.602119905711481
1981,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,110%,90%,0.5684620420985259
1982,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,110%,100%,0.5636275524537299
1983,powder,YOLOv8 X-Large,True,True,6,Voronoi,10%,110%,110%,0.563999365011476
1984,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,90%,90%,0.632004622399239
1985,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,90%,100%,0.6317049908683593
1986,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,90%,110%,0.6514144891844502
1987,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,100%,90%,0.5989572778821547
1988,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,100%,100%,0.594152421367647
1989,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,100%,110%,0.6127287925289641
1990,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,110%,90%,0.5395621869048451
1991,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,110%,100%,0.5636604397208573
1992,powder,YOLOv8 X-Large,True,True,6,Voronoi,15%,110%,110%,0.5773238370725129
1993,powder,YOLOv8 X-Large,True,True,7,Random,0%,90%,90%,0.5502135233260462
1994,powder,YOLOv8 X-Large,True,True,7,Random,0%,90%,100%,0.616751414142266
1995,powder,YOLOv8 X-Large,True,True,7,Random,0%,90%,110%,0.5773790586377706
1996,powder,YOLOv8 X-Large,True,True,7,Random,0%,100%,90%,0.5676060964186619
1997,powder,YOLOv8 X-Large,True,True,7,Random,0%,100%,100%,0.5539294437558601
1998,powder,YOLOv8 X-Large,True,True,7,Random,0%,100%,110%,0.5751444033975345
1999,powder,YOLOv8 X-Large,True,True,7,Random,0%,110%,90%,0.5625399023640336
2000,powder,YOLOv8 X-Large,True,True,7,Random,0%,110%,100%,0.5286010146578897
2001,powder,YOLOv8 X-Large,True,True,7,Random,0%,110%,110%,0.5190633334238087
2002,powder,YOLOv8 X-Large,True,True,7,Random,5%,90%,90%,0.6120548895691419
2003,powder,YOLOv8 X-Large,True,True,7,Random,5%,90%,100%,0.5813482445541308
2004,powder,YOLOv8 X-Large,True,True,7,Random,5%,90%,110%,0.6011666223509442
2005,powder,YOLOv8 X-Large,True,True,7,Random,5%,100%,90%,0.5582982498298251
2006,powder,YOLOv8 X-Large,True,True,7,Random,5%,100%,100%,0.6029245431928096
2007,powder,YOLOv8 X-Large,True,True,7,Random,5%,100%,110%,0.5549485909772863
2008,powder,YOLOv8 X-Large,True,True,7,Random,5%,110%,90%,0.5603754263564955
2009,powder,YOLOv8 X-Large,True,True,7,Random,5%,110%,100%,0.5055278575903497
2010,powder,YOLOv8 X-Large,True,True,7,Random,5%,110%,110%,0.5307836001756769
2011,powder,YOLOv8 X-Large,True,True,7,Random,10%,90%,90%,0.6184141337663451
2012,powder,YOLOv8 X-Large,True,True,7,Random,10%,90%,100%,0.6119327420861167
2013,powder,YOLOv8 X-Large,True,True,7,Random,10%,90%,110%,0.6370391135816434
2014,powder,YOLOv8 X-Large,True,True,7,Random,10%,100%,90%,0.5602574849030413
2015,powder,YOLOv8 X-Large,True,True,7,Random,10%,100%,100%,0.5757923935927072
2016,powder,YOLOv8 X-Large,True,True,7,Random,10%,100%,110%,0.5899939366136072
2017,powder,YOLOv8 X-Large,True,True,7,Random,10%,110%,90%,0.5121094270789132
2018,powder,YOLOv8 X-Large,True,True,7,Random,10%,110%,100%,0.5406526750148064
2019,powder,YOLOv8 X-Large,True,True,7,Random,10%,110%,110%,0.5260451855575925
2020,powder,YOLOv8 X-Large,True,True,7,Random,15%,90%,90%,0.612382730093955
2021,powder,YOLOv8 X-Large,True,True,7,Random,15%,90%,100%,0.6031588432097358
2022,powder,YOLOv8 X-Large,True,True,7,Random,15%,90%,110%,0.6118002129622134
2023,powder,YOLOv8 X-Large,True,True,7,Random,15%,100%,90%,0.5499690122888189
2024,powder,YOLOv8 X-Large,True,True,7,Random,15%,100%,100%,0.6131547415625214
2025,powder,YOLOv8 X-Large,True,True,7,Random,15%,100%,110%,0.5797041837891597
2026,powder,YOLOv8 X-Large,True,True,7,Random,15%,110%,90%,0.5409883225364216
2027,powder,YOLOv8 X-Large,True,True,7,Random,15%,110%,100%,0.5493664463641756
2028,powder,YOLOv8 X-Large,True,True,7,Random,15%,110%,110%,0.5327855517455766
2029,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,90%,90%,0.3550848790895365
2030,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,90%,100%,0.3590332572968726
2031,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,90%,110%,0.35259223973883097
2032,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,100%,90%,0.3156387748407373
2033,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,100%,100%,0.3102407466781554
2034,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,100%,110%,0.3250084425159466
2035,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,110%,90%,0.27420483740743107
2036,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,110%,100%,0.27090607446032705
2037,powder,YOLOv8 X-Large,True,True,7,Distance Max,0%,110%,110%,0.2755334405181214
2038,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,90%,90%,0.4601915747113967
2039,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,90%,100%,0.44789553796849685
2040,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,90%,110%,0.462981211395276
2041,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,100%,90%,0.41524921185390545
2042,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,100%,100%,0.43189569120257526
2043,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,100%,110%,0.4267274015262774
2044,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,110%,90%,0.39245298229780234
2045,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,110%,100%,0.3684501431316305
2046,powder,YOLOv8 X-Large,True,True,7,Distance Max,5%,110%,110%,0.3958455479354508
2047,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,90%,90%,0.506087786126826
2048,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,90%,100%,0.4873787812412843
2049,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,90%,110%,0.5107719396196934
2050,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,100%,90%,0.4747688892319387
2051,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,100%,100%,0.46256021502364586
2052,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,100%,110%,0.45781376643669824
2053,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,110%,90%,0.4141552184947453
2054,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,110%,100%,0.39862186144749806
2055,powder,YOLOv8 X-Large,True,True,7,Distance Max,10%,110%,110%,0.42581531055582483
2056,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,90%,90%,0.5179680696899873
2057,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,90%,100%,0.5164828757613793
2058,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,90%,110%,0.5136912496313512
2059,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,100%,90%,0.49390077760145135
2060,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,100%,100%,0.464805960723152
2061,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,100%,110%,0.46218682183928766
2062,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,110%,90%,0.43368911848021113
2063,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,110%,100%,0.44314477038968025
2064,powder,YOLOv8 X-Large,True,True,7,Distance Max,15%,110%,110%,0.4413657620339527
2065,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,90%,90%,0.6087871372403466
2066,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,90%,100%,0.611006199061979
2067,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,90%,110%,0.6052522426083049
2068,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,100%,90%,0.565541913083738
2069,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,100%,100%,0.5770726464321184
2070,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,100%,110%,0.5673090978047024
2071,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,110%,90%,0.5471623255812642
2072,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,110%,100%,0.5205615060260644
2073,powder,YOLOv8 X-Large,True,True,7,Voronoi,0%,110%,110%,0.5226163689020087
2074,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,90%,90%,0.6318130585325483
2075,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,90%,100%,0.6105953779601306
2076,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,90%,110%,0.613859872325873
2077,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,100%,90%,0.5661144914622981
2078,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,100%,100%,0.5852716024381079
2079,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,100%,110%,0.5872461480829253
2080,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,110%,90%,0.5354039684940467
2081,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,110%,100%,0.5573043250303743
2082,powder,YOLOv8 X-Large,True,True,7,Voronoi,5%,110%,110%,0.49782799769344477
2083,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,90%,90%,0.605926185939402
2084,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,90%,100%,0.6430124744060097
2085,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,90%,110%,0.624901893913772
2086,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,100%,90%,0.6006118737742173
2087,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,100%,100%,0.6062089903137694
2088,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,100%,110%,0.6011569476559895
2089,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,110%,90%,0.5061596552556764
2090,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,110%,100%,0.5314772522305831
2091,powder,YOLOv8 X-Large,True,True,7,Voronoi,10%,110%,110%,0.5377816265402672
2092,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,90%,90%,0.6620306504432174
2093,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,90%,100%,0.6411081273458887
2094,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,90%,110%,0.6246660314874993
2095,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,100%,90%,0.6109852207771279
2096,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,100%,100%,0.5772245524455101
2097,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,100%,110%,0.5909809547200284
2098,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,110%,90%,0.5382370518193552
2099,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,110%,100%,0.5345439273545902
2100,powder,YOLOv8 X-Large,True,True,7,Voronoi,15%,110%,110%,0.5642668493951076
2101,powder,YOLOv8 X-Large,True,False,1,Random,0%,90%,,0.7431415478519414
2102,powder,YOLOv8 X-Large,True,False,1,Random,0%,100%,,0.7214310895514318
2103,powder,YOLOv8 X-Large,True,False,1,Random,0%,110%,,0.709929316709905
2104,powder,YOLOv8 X-Large,True,False,1,Random,5%,90%,,0.739787056585553
2105,powder,YOLOv8 X-Large,True,False,1,Random,5%,100%,,0.7124710281670416
2106,powder,YOLOv8 X-Large,True,False,1,Random,5%,110%,,0.7224655343619599
2107,powder,YOLOv8 X-Large,True,False,1,Random,10%,90%,,0.7223075862096114
2108,powder,YOLOv8 X-Large,True,False,1,Random,10%,100%,,0.7226754999235471
2109,powder,YOLOv8 X-Large,True,False,1,Random,10%,110%,,0.7294799062093461
2110,powder,YOLOv8 X-Large,True,False,1,Random,15%,90%,,0.733522098844821
2111,powder,YOLOv8 X-Large,True,False,1,Random,15%,100%,,0.7218836951377634
2112,powder,YOLOv8 X-Large,True,False,1,Random,15%,110%,,0.7094081063907424
2113,powder,YOLOv8 X-Large,True,False,1,Distance Max,0%,90%,,0.724646900614741
2114,powder,YOLOv8 X-Large,True,False,1,Distance Max,0%,100%,,0.7290912759600028
2115,powder,YOLOv8 X-Large,True,False,1,Distance Max,0%,110%,,0.6786286740478995
2116,powder,YOLOv8 X-Large,True,False,1,Distance Max,5%,90%,,0.7246550550806818
2117,powder,YOLOv8 X-Large,True,False,1,Distance Max,5%,100%,,0.7168660665137692
2118,powder,YOLOv8 X-Large,True,False,1,Distance Max,5%,110%,,0.7372800326609829
2119,powder,YOLOv8 X-Large,True,False,1,Distance Max,10%,90%,,0.7197013646241641
2120,powder,YOLOv8 X-Large,True,False,1,Distance Max,10%,100%,,0.72047623520616
2121,powder,YOLOv8 X-Large,True,False,1,Distance Max,10%,110%,,0.7080335810664145
2122,powder,YOLOv8 X-Large,True,False,1,Distance Max,15%,90%,,0.726425657481663
2123,powder,YOLOv8 X-Large,True,False,1,Distance Max,15%,100%,,0.7005874049018304
2124,powder,YOLOv8 X-Large,True,False,1,Distance Max,15%,110%,,0.694325277873955
2125,powder,YOLOv8 X-Large,True,False,1,Voronoi,0%,90%,,0.7253900435237591
2126,powder,YOLOv8 X-Large,True,False,1,Voronoi,0%,100%,,0.7251479314768735
2127,powder,YOLOv8 X-Large,True,False,1,Voronoi,0%,110%,,0.7159659146622805
2128,powder,YOLOv8 X-Large,True,False,1,Voronoi,5%,90%,,0.7168310270094242
2129,powder,YOLOv8 X-Large,True,False,1,Voronoi,5%,100%,,0.7174839902771376
2130,powder,YOLOv8 X-Large,True,False,1,Voronoi,5%,110%,,0.7192013270621279
2131,powder,YOLOv8 X-Large,True,False,1,Voronoi,10%,90%,,0.7199787813888506
2132,powder,YOLOv8 X-Large,True,False,1,Voronoi,10%,100%,,0.7235808549844142
2133,powder,YOLOv8 X-Large,True,False,1,Voronoi,10%,110%,,0.7127215818011501
2134,powder,YOLOv8 X-Large,True,False,1,Voronoi,15%,90%,,0.7183529641731663
2135,powder,YOLOv8 X-Large,True,False,1,Voronoi,15%,100%,,0.726715314981903
2136,powder,YOLOv8 X-Large,True,False,1,Voronoi,15%,110%,,0.72551380578216
2137,powder,YOLOv8 X-Large,True,False,2,Random,0%,90%,,0.7155548059569938
2138,powder,YOLOv8 X-Large,True,False,2,Random,0%,100%,,0.7060665861157316
2139,powder,YOLOv8 X-Large,True,False,2,Random,0%,110%,,0.7177534857581276
2140,powder,YOLOv8 X-Large,True,False,2,Random,5%,90%,,0.7194753787428929
2141,powder,YOLOv8 X-Large,True,False,2,Random,5%,100%,,0.7259846507605467
2142,powder,YOLOv8 X-Large,True,False,2,Random,5%,110%,,0.7150157325536497
2143,powder,YOLOv8 X-Large,True,False,2,Random,10%,90%,,0.7220036573681968
2144,powder,YOLOv8 X-Large,True,False,2,Random,10%,100%,,0.7209715302922725
2145,powder,YOLOv8 X-Large,True,False,2,Random,10%,110%,,0.7005766186324043
2146,powder,YOLOv8 X-Large,True,False,2,Random,15%,90%,,0.7428363995522356
2147,powder,YOLOv8 X-Large,True,False,2,Random,15%,100%,,0.725164607034817
2148,powder,YOLOv8 X-Large,True,False,2,Random,15%,110%,,0.6974200381562037
2149,powder,YOLOv8 X-Large,True,False,2,Distance Max,0%,90%,,0.6636051638364164
2150,powder,YOLOv8 X-Large,True,False,2,Distance Max,0%,100%,,0.6835029408126204
2151,powder,YOLOv8 X-Large,True,False,2,Distance Max,0%,110%,,0.6683757728099279
2152,powder,YOLOv8 X-Large,True,False,2,Distance Max,5%,90%,,0.7123402506328149
2153,powder,YOLOv8 X-Large,True,False,2,Distance Max,5%,100%,,0.6989219421568502
2154,powder,YOLOv8 X-Large,True,False,2,Distance Max,5%,110%,,0.6860266401161128
2155,powder,YOLOv8 X-Large,True,False,2,Distance Max,10%,90%,,0.7346763392534967
2156,powder,YOLOv8 X-Large,True,False,2,Distance Max,10%,100%,,0.6998518591100267
2157,powder,YOLOv8 X-Large,True,False,2,Distance Max,10%,110%,,0.6971797798436937
2158,powder,YOLOv8 X-Large,True,False,2,Distance Max,15%,90%,,0.6882772687216988
2159,powder,YOLOv8 X-Large,True,False,2,Distance Max,15%,100%,,0.6981275704088838
2160,powder,YOLOv8 X-Large,True,False,2,Distance Max,15%,110%,,0.6885432328598948
2161,powder,YOLOv8 X-Large,True,False,2,Voronoi,0%,90%,,0.733433976565067
2162,powder,YOLOv8 X-Large,True,False,2,Voronoi,0%,100%,,0.7171770335572719
2163,powder,YOLOv8 X-Large,True,False,2,Voronoi,0%,110%,,0.7008792854337893
2164,powder,YOLOv8 X-Large,True,False,2,Voronoi,5%,90%,,0.7199979578202593
2165,powder,YOLOv8 X-Large,True,False,2,Voronoi,5%,100%,,0.7204288723471564
2166,powder,YOLOv8 X-Large,True,False,2,Voronoi,5%,110%,,0.6821865536763023
2167,powder,YOLOv8 X-Large,True,False,2,Voronoi,10%,90%,,0.722439581084241
2168,powder,YOLOv8 X-Large,True,False,2,Voronoi,10%,100%,,0.7301545452017865
2169,powder,YOLOv8 X-Large,True,False,2,Voronoi,10%,110%,,0.7018845038936072
2170,powder,YOLOv8 X-Large,True,False,2,Voronoi,15%,90%,,0.7246288465061784
2171,powder,YOLOv8 X-Large,True,False,2,Voronoi,15%,100%,,0.713877922173259
2172,powder,YOLOv8 X-Large,True,False,2,Voronoi,15%,110%,,0.7013284989449756
2173,powder,YOLOv8 X-Large,True,False,3,Random,0%,90%,,0.7052218199725616
2174,powder,YOLOv8 X-Large,True,False,3,Random,0%,100%,,0.6955840720480609
2175,powder,YOLOv8 X-Large,True,False,3,Random,0%,110%,,0.7056151770549244
2176,powder,YOLOv8 X-Large,True,False,3,Random,5%,90%,,0.7087816214163197
2177,powder,YOLOv8 X-Large,True,False,3,Random,5%,100%,,0.7120516358506025
2178,powder,YOLOv8 X-Large,True,False,3,Random,5%,110%,,0.7065506613207053
2179,powder,YOLOv8 X-Large,True,False,3,Random,10%,90%,,0.7480490807588895
2180,powder,YOLOv8 X-Large,True,False,3,Random,10%,100%,,0.7155105780174078
2181,powder,YOLOv8 X-Large,True,False,3,Random,10%,110%,,0.6983741941683267
2182,powder,YOLOv8 X-Large,True,False,3,Random,15%,90%,,0.7136602067764336
2183,powder,YOLOv8 X-Large,True,False,3,Random,15%,100%,,0.7152577743872238
2184,powder,YOLOv8 X-Large,True,False,3,Random,15%,110%,,0.7221689463113032
2185,powder,YOLOv8 X-Large,True,False,3,Distance Max,0%,90%,,0.6999358382274103
2186,powder,YOLOv8 X-Large,True,False,3,Distance Max,0%,100%,,0.6439575550060703
2187,powder,YOLOv8 X-Large,True,False,3,Distance Max,0%,110%,,0.6689080085760044
2188,powder,YOLOv8 X-Large,True,False,3,Distance Max,5%,90%,,0.6526407074221032
2189,powder,YOLOv8 X-Large,True,False,3,Distance Max,5%,100%,,0.684616491810807
2190,powder,YOLOv8 X-Large,True,False,3,Distance Max,5%,110%,,0.6978919647668338
2191,powder,YOLOv8 X-Large,True,False,3,Distance Max,10%,90%,,0.7351663320291706
2192,powder,YOLOv8 X-Large,True,False,3,Distance Max,10%,100%,,0.68230570456022
2193,powder,YOLOv8 X-Large,True,False,3,Distance Max,10%,110%,,0.6997566330444572
2194,powder,YOLOv8 X-Large,True,False,3,Distance Max,15%,90%,,0.7076760201430032
2195,powder,YOLOv8 X-Large,True,False,3,Distance Max,15%,100%,,0.688650973653991
2196,powder,YOLOv8 X-Large,True,False,3,Distance Max,15%,110%,,0.6402578776513083
2197,powder,YOLOv8 X-Large,True,False,3,Voronoi,0%,90%,,0.7154570650553885
2198,powder,YOLOv8 X-Large,True,False,3,Voronoi,0%,100%,,0.7133627453928667
2199,powder,YOLOv8 X-Large,True,False,3,Voronoi,0%,110%,,0.6951757881628826
2200,powder,YOLOv8 X-Large,True,False,3,Voronoi,5%,90%,,0.7103258171353727
2201,powder,YOLOv8 X-Large,True,False,3,Voronoi,5%,100%,,0.7153684756426858
2202,powder,YOLOv8 X-Large,True,False,3,Voronoi,5%,110%,,0.693007423756795
2203,powder,YOLOv8 X-Large,True,False,3,Voronoi,10%,90%,,0.7169404482453652
2204,powder,YOLOv8 X-Large,True,False,3,Voronoi,10%,100%,,0.6879637377515543
2205,powder,YOLOv8 X-Large,True,False,3,Voronoi,10%,110%,,0.7021674061978542
